host_order	species	species_abbreviation	lib_index	total_reads	qc_filtered_reads	qc_retained_pct	pre_rRNA_reads	qc_filtered_loss_reads	qc_filtered_loss_pct	rRNA_reads	rRNA_reads_pct	rRNA_reads_pct_total	remaining_reads	remaining_reads_pct	remaining_reads_pct_total	remaining_reads_pct_input
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-G	71901422	71901410	99.99998331048306	68762212	3139210	4.365991537691702	650384	0.9458450813071575	0.9045495650976138	68111828	99.05415491869284	94.72945889721069	99.0541549
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-H	73854184	73854174	99.99998645980571	68091334	5762850	7.8030108625937835	500192	0.7345898084475772	0.6772696858989059	67591142	99.26541019155242	91.51971945150731	99.2654102
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-I	73898010	73898000	99.99998646783587	69617032	4280978	5.793089692131087	2291504	3.2915853120540963	3.1009008226337893	67325528	96.7084146879459	91.10600948523512	96.7084147
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-K	69715144	69715124	99.9999713118286	65635334	4079810	5.85211442724697	437828	0.6670614337088617	0.628024235308185	65197506	99.33293856629113	93.51986133744485	99.33293859999999
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-M	70634682	70634666	99.99997734823808	63747748	6886934	9.750074333172478	544124	0.8535579954918564	0.7703354564546634	63203624	99.14644200450815	89.47959021037286	99.14644200000001
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-P	91049846	91049820	99.9999714442131	70998930	20050916	22.021910943155248	1242134	1.7495108729103381	1.3642351465372056	69756796	98.25048912708966	76.61385391030755	98.25048910000001
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-1-S	73100818	73100800	99.99997537647253	68692018	4408800	6.03112266130866	525680	0.7652708645129628	0.7191164399829287	68166338	99.23472913548704	93.24976089870842	99.2347291
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-B	76992272	76991974	99.99961294816706	73518902	3473370	4.511322902641449	404582	0.5503101773745206	0.5254839083070572	73114320	99.44968982262547	94.9631931890515	99.4496898
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-G	68727876	68727870	99.9999912699179	65356814	3371062	4.904941337049322	1351250	2.067496741808742	1.9660872394776174	64005564	97.93250325819126	93.12897142347306	97.9325033
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-H	72175774	72175764	99.99998614493556	67075510	5100264	7.0664486396779065	479642	0.7150776788726616	0.6645470819613241	66595868	99.28492232112734	92.26900427836077	99.2849223
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-I	85374688	85374674	99.99998360169702	79441510	5933178	6.9495750309506255	3349518	4.2163322424259055	3.9233150696843544	76091992	95.7836677575741	89.12710989936502	95.7836678
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-K	69668492	69668482	99.9999856463091	65031476	4637016	6.655829438650689	418076	0.6428825327599823	0.6000933678886002	64613400	99.35711746724002	92.74407719346071	99.3571175
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-M	80917668	80917668	100	71137832	9779836	12.086156511579153	1213032	1.7051855052315905	1.4990941162565388	69924800	98.2948144947684	86.41474937216431	98.2948145
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-P	79355552	79355544	99.99998991878981	74044908	5310644	6.692214805587894	1299038	1.754392077845515	1.6369843914638764	72745870	98.24560792215449	91.67080080294824	98.2456079
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-2-S	71592136	71592122	99.99998044477958	68500534	3091602	4.318354183481828	454120	0.6629437370517433	0.6343154784486386	68046414	99.33705626294825	95.04733033806953	99.3370563
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-B	155779550	155779544	99.9999961484033	147761180	8018370	5.147254565827158	867848	0.587331530514307	0.5571000814933668	146893332	99.4126684694857	94.29564535267947	99.4126685
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-G	81026274	81026274	100	76667926	4358348	5.378931777117136	824728	1.0757145041330582	1.017852554839187	75843198	98.92428549586694	93.60321566804367	98.9242855
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-H	81874894	81874892	99.99999755724875	70400760	11474134	14.014227609259562	428546	0.6087235421890332	0.523415639475515	69972214	99.39127645781096	85.46235675126492	99.3912765
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-I	126165040	126165040	100	115107818	11057222	8.764093444586551	7156998	6.217647180142013	5.672726771219666	107950820	93.78235281985799	85.56317978419378	93.7823528
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-K	90207334	90207330	99.99999556577073	83632018	6575316	7.289114652252111	599106	0.7163596124154268	0.6641433389440375	83032912	99.28364038758457	92.04674200880385	99.2836404
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-M	98271570	98271568	99.9999979648234	87678110	10593460	10.77978096818846	891888	1.0172299562570406	0.9075747950297324	86786222	98.98277004374296	88.31264423678181	98.98277
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-P	72520620	72520618	99.99999724216367	67407858	5112762	7.050080377139633	1029244	1.5268902328864982	1.4192432441973055	66378614	98.4731097671135	91.53067637866306	98.4731098
Eupercaria incertae sedis	Johnius belangerii	Jo. belangerii	YS-PSJGY-3-S	96744052	96743610	99.99954312436697	91174536	5569516	5.756959611325769	426520	0.4678060549713135	0.44087464932727854	90748016	99.53219394502868	93.80216573934695	99.5321939
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-B	117611596	117611582	99.99998809641185	111568820	6042776	5.137908340262639	2145104	1.9226733777412004	1.823888181910226	109423716	98.0773266222588	93.03820347782714	98.0773266
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-G	155784156	155784120	99.9999768911031	147790238	7993918	5.131406302961901	2654174	1.7959061680379729	1.7037509257359909	145136064	98.20409383196203	93.1648427713021	98.20409380000001
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-H	162908760	162908698	99.99996194188698	143418666	19490094	11.9638096809527	1276734	0.8902146670364373	0.7837110785202711	142141932	99.10978533296357	87.25247924052702	99.1097853
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-I	167123630	167123580	99.9999700820285	145132558	21991072	13.158565308807617	32675690	22.51437613330015	19.551807245929258	112456868	77.48562386669985	67.28962744526312	77.48562390000001
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-K	175648680	175648654	99.99998519772537	167400458	8248222	4.695863356331514	867564	0.5182566465857579	0.49392002262698476	166532894	99.48174335341425	94.8102166210415	99.4817434
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-M	80028074	80028034	99.9999500175401	77774796	2253278	2.815609432259984	8920566	11.469738859874347	11.146795810680137	68854230	88.53026114012565	86.03759475705988	88.53026109999999
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-P	129107424	129107352	99.99994423248658	112734784	16372640	12.681408622946423	4501726	3.9932005369345456	3.4868064597121853	108233058	96.00679946306545	83.8317849173414	96.0067995
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-2-S	115930536	115930486	99.99995687072473	100244720	15685816	13.530357523750256	638492	0.636933296835983	0.550753944586265	99606228	99.36306670316402	85.91888853166348	99.3630667
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-B	135747592	135747554	99.99997200686992	108007398	27740194	20.43512786584089	994432	0.9207073019201888	0.7325595875026645	107012966	99.07929269807981	78.83231254665644	99.0792927
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-G	75136584	75136544	99.9999467636165	74615192	521392	0.6939256115236754	1307652	1.7525278230202772	1.740366583607261	73307540	98.24747217697973	97.56570780486906	98.24747219999999
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-H	179061802	179061736	99.99996314121758	166247516	12814286	7.1563481752518046	1477288	0.8886075627138994	0.8250157116144737	164770228	99.1113924372861	92.01863611313372	99.1113924
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-I	167109704	167109696	99.99999521272565	157303142	9806562	5.868337843504289	2647702	1.6831844337858173	1.5844094846819907	154655440	98.31681556621419	92.54725267181372	98.3168156
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-K	78151358	78151358	100	70572524	7578834	9.697635708390377	721738	1.0226897935519494	0.9235130629463918	69850786	98.97731020644805	89.37885122866324	98.9773102
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-M	97591370	97591366	99.99999590127693	91318800	6272570	6.4273818473908095	725228	0.7941716273100391	0.7431271842991855	90593572	99.20582837268996	92.82949096831001	99.2058284
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-P	105442498	105442468	99.99997154847375	79162278	26280220	24.923745641913758	7031146	8.881939956300904	6.668227833524961	72131132	91.1180600436991	68.40802652456128	91.11806
Eupercaria incertae sedis	Larimichthys crocea	La. crocea	YS-LY-3-S	120253506	120253428	99.99993513702627	119264626	988880	0.8223294545773991	809378	0.6786404545468494	0.6730597941984328	118455248	99.32135954545315	98.50461075122416	99.3213595
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-G	114925468	114925468	100	82132800	32792668	28.53385639465049	2253778	2.7440657082188844	1.961077939660859	79879022	97.25593429178112	69.50506566568865	97.2559343
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-H	48102300	48102300	100	16375004	31727296	65.95796043016654	246980	1.5082744407268542	0.51344738193392	16128024	98.49172555927315	33.52859218789954	98.4917256
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-I	91235144	91235144	100	58774786	32460358	35.57878749004879	1723478	2.932342450383401	1.8890505614810011	57051308	97.0676575496166	62.53216194847021	97.06765750000001
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-K	176934998	176933282	99.99903015230485	133591068	43343930	24.497092429390367	2589466	1.9383526449537778	1.463512605911918	131001602	98.06164735504622	74.03939496469772	98.0616474
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-M	38502110	38502102	99.99997922191797	12780494	25721616	66.80573090669576	223202	1.7464270160449198	0.5797136832241142	12557292	98.25357298395508	32.61455541008012	98.253573
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-P	46536706	46536706	100	17806898	28729808	61.73580055279375	413042	2.319561778811784	0.8875617453457062	17393856	97.68043822118821	37.376637701860545	97.6804382
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-1-S	262105850	262105850	100	121402700	140703150	53.68180450760637	1900998	1.5658613852904424	0.7252787375787301	119501702	98.43413861470955	45.592916754814894	98.4341386
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-B	75951634	75951634	100	45499124	30452510	40.09460810283555	564150	1.2399139816406135	0.7427753298895452	44934974	98.76008601835939	59.1626165672749	98.760086
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-G	80169540	80169540	100	25853660	54315880	67.75126812502604	1160002	4.486799934709437	1.4469360807109533	24693658	95.51320006529056	30.801795794263008	95.51320009999999
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-I	84358616	84358610	99.99999288750777	37823408	46535208	55.16355081026934	112624	0.2977626976395147	0.13350622063311232	37710784	99.70223730236049	44.70294296909755	99.7022373
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-K	156689238	156689214	99.99998468305782	91909848	64779390	41.34259048474025	7799828	8.48638983713693	4.977896439830794	84110020	91.51361016286307	53.67951307542896	91.51361019999999
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-M	150716710	150716614	99.9999363043421	52177382	98539328	65.38049297917928	1777770	3.407165963213716	1.1795440598457863	50399612	96.59283403678629	33.43996296097493	96.59283400000001
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-2-P	81240748	81240712	99.99995568726176	33562504	47678244	58.687598494292544	1365404	4.068242345684339	1.680688612074325	32197100	95.93175765431566	39.63171289363313	95.93175769999999
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-B	69463952	69463920	99.99995393294064	40513070	28950882	41.67756248593515	411012	1.0145170435121307	0.5916910687719006	40102058	98.98548295648787	57.73074644529295	98.985483
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-H	98591356	98591338	99.99998174282135	88819680	9771676	9.91129080322214	15240288	17.15868375116866	15.458036706585109	73579392	82.84131624883133	74.63067249019275	82.84131620000001
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-I	88746090	88746090	100	31969126	56776964	63.976862529943574	126812	0.3966702123792812	0.14289305590815324	31842314	99.60332978762072	35.88024441414827	99.6033298
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-K	81049190	81049052	99.99982973303003	39358106	41691084	51.43923585170931	1591280	4.043080731577886	1.963350898386523	37766826	95.95691926842211	46.597413249904164	95.9569193
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-M	165229470	165229470	100	124849518	40379952	24.43871060047581	1644664	1.3173170600466395	0.9953817560511451	123204854	98.68268293995337	74.56590764347304	98.6826829
Eupercaria incertae sedis	Otolithes ruber	Ot. ruber	YS-HYH-3-P	135911076	135911074	99.99999852844958	114142170	21768906	16.017021305901515	2347676	2.056799866342124	1.7273617935303522	111794494	97.94320013365788	82.25561690056813	97.9432001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-B	94989918	94989902	99.99998315610716	90660414	4329504	4.5578563400802174	481678	0.5312991401076108	0.5070832885654244	90178736	99.4687008598924	94.93506037135435	99.4687009
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-G	56972678	56972624	99.9999052177256	50356026	6616652	11.613728250583552	950780	1.888115634859669	1.6688350159702867	49405246	98.11188436514033	86.71743673344616	98.11188440000001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-H	81205202	81205176	99.99996798234675	73249394	7955808	9.797165457454314	1024546	1.3987091824950797	1.2616753296174301	72224848	98.60129081750492	88.94115921292826	98.6012908
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-I	78372286	78372264	99.9999719288525	72842724	5529562	7.05550684077277	1235756	1.6964714279493447	1.576776770298623	71606968	98.30352857205065	91.36771638892861	98.3035286
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-K	72946220	72946196	99.99996709904913	69186324	3759896	5.154339731380187	538152	0.7778300231704751	0.7377380212435957	68648172	99.22216997682952	94.10792224737622	99.22217
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-M	71540734	71540720	99.99998043072915	64440138	7100596	9.925249019670389	420386	0.6523666972904372	0.5876176780629621	64019752	99.34763330270957	89.48713330226666	99.3476333
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-P	74015150	74014928	99.99970006140634	61292922	12722228	17.188680965991423	666238	1.0869737944619446	0.9001373367479496	60626684	98.91302620553806	81.91118169726063	98.9130262
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-1-S	69163298	69163286	99.99998264975738	63582014	5581284	8.069719289557302	301078	0.4735269945994476	0.435314695374995	63280936	99.52647300540055	91.4949660150677	99.52647300000001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-B	86696160	86696138	99.99997462402025	84526698	2169462	2.5023738075596427	579962	0.6861287779158249	0.6689592710911302	83946736	99.31387122208417	96.82866692134922	99.31387120000001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-G	66581242	66581210	99.99995193841532	64764122	1817120	2.7291770856422293	836944	1.2922957559742723	1.2570267163234954	63927178	98.70770424402573	96.01379619803427	98.7077042
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-H	75130142	75130114	99.99996273133624	73332646	1797496	2.3925097865514484	1059568	1.4448789970022355	1.4103101255951307	72273078	98.55512100299777	96.19718008785343	98.555121
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-I	94354310	94354302	99.99999152132001	90132828	4221482	4.474074369257748	1135676	1.2600026263460855	1.2036291717887608	88997152	98.73999737365392	94.32229645895349	98.73999740000001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-K	87181878	87181714	99.99981188751175	80091022	7090856	8.13340588969648	447176	0.558334740690411	0.5129231100068755	79643846	99.44166525930959	91.35367100029664	99.44166530000001
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-M	82187412	82187364	99.99994159689564	75705592	6481820	7.88663353945249	1726230	2.2801882323303144	2.1003581424367033	73979362	97.71981176766968	90.0130083181108	97.7198118
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-P	72591140	72591140	100	4220372	68370768	94.18610590769066	119320	2.8272389258577206	0.16437267688591198	4101052	97.17276107414229	5.649521415423425	97.1727611
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-2-S	74779184	74779174	99.99998662729458	73802794	976390	1.3056975855740818	1014604	1.3747501212487971	1.356800042107975	72788190	98.6252498787512	97.33750237231794	98.6252499
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-B	69902612	69902588	99.99996566651902	67369622	2532990	3.6235985001533275	335936	0.4986461108539395	0.48057717785996323	67033686	99.50135388914606	95.89582432198671	99.5013539
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-G	78279076	78279056	99.99997445038825	75734426	2544650	3.2507409770651865	1172426	1.5480753759195323	1.4977514553186602	74562000	98.45192462408046	95.25150756761616	98.4519246
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-H	69644598	69644562	99.99994830898443	67427418	2217180	3.183563497631216	763734	1.1326757314064733	1.0966162802748893	66663684	98.86732426859352	95.7198202220939	98.8673243
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-I	82264542	82264518	99.99997082582676	68881578	13382964	16.268204592933856	783982	1.138159175157108	0.9530011119493014	68097596	98.86184082484289	82.77879429511684	98.8618408
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-K	74850512	74850496	99.99997862406072	73085012	1765500	2.358701300533522	905140	1.238475544069145	1.2092636053043966	72179872	98.76152445593085	96.43203509416207	98.7615245
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-M	82832636	82832624	99.99998551295651	80731940	2100696	2.536072859011755	729654	0.9037984222849098	0.8808774357971657	80002286	99.09620157771509	96.58304970519107	99.0962016
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-P	75269954	75269936	99.99997608607546	73213194	2056760	2.73251130192002	1270038	1.7347119154506494	1.6873107163052072	71943156	98.26528808454935	95.58017798177477	98.2652881
Eupercaria incertae sedis	Pennahia macrocephala	Pe. macrocephala	YS-BGY-3-S	80226122	80226098	99.99997008455675	78629740	1596382	1.9898531303806508	617562	0.7854051151638044	0.7697767068935477	78012178	99.2145948848362	97.2403701627258	99.2145949
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-B	130355062	130355058	99.99999693145787	122277218	8077844	6.196801164499465	683468	0.5589495829059506	0.5243125886434697	121593750	99.44105041709405	93.27888624685707	99.4410504
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-G	67550178	67550178	100	63841826	3708352	5.489773838937922	657436	1.0297888409394806	0.9732557625532829	63184390	98.97021115906053	93.5369703985088	98.97021120000001
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-H	92745610	92745608	99.9999978435637	81229926	11515684	12.416419494141017	704114	0.8668160057169079	0.7591884942047392	80525812	99.13318399428309	86.82439201165424	99.133184
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-I	108826442	108826440	99.99999816221136	99264444	9561998	8.786465701047177	1037860	1.0455506102467063	0.95368366449029	98226584	98.9544493897533	90.25985063446254	98.9544494
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-K	80015726	80015720	99.99999250147403	74122938	5892788	7.364537316077092	316828	0.4274358363938569	0.3959571647203451	73806110	99.57256416360615	92.23950551920257	99.5725642
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-M	86993268	86993262	99.99999310291459	77211852	9781416	11.243876939994943	869090	1.1255914441736226	0.9990313273436284	76342762	98.87440855582638	87.75709173266142	98.8744086
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-P	74547548	74547544	99.99999463429702	65753562	8793986	11.796479208142433	1361772	2.0710239241487782	1.8267160175409123	64391790	97.92897607585122	86.37680477431665	97.9289761
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-1-S	79655482	79655480	99.99999748918725	73312952	6342530	7.962452603073823	430294	0.5869276686607845	0.5401938312293434	72882658	99.41307233133922	91.49735356569684	99.41307230000001
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-B	81738528	81738516	99.99998531904073	75861224	5877304	7.190371717973683	485248	0.6396522154717672	0.5936588434770932	75375976	99.36034778452823	92.21596943854922	99.3603478
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-G	78188568	78188568	100	61292654	16895914	21.609187164036562	2338410	3.8151554018202574	2.990731330442067	58954244	96.18484459817974	75.40008150552137	96.18484459999999
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-H	76565268	76565264	99.99999477569908	68156670	8408598	10.982261565387585	658488	0.9661387506167775	0.8600348659394753	67498182	99.03386124938322	88.15770356867294	99.03386119999999
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-I	71498004	71498000	99.99999440543823	65157498	6340506	8.868088121732741	684258	1.0501600291650242	0.9570309123594555	64473240	98.94983997083497	90.1748809659078	98.94984
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-K	205682212	205682210	99.99999902762617	185121278	20560934	9.996457058717358	1599484	0.8640195321037055	0.777648190598028	183521794	99.13598046789629	89.22589475068462	99.1359805
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-M	72368128	72368128	100	63613916	8754212	12.096778294444759	806584	1.267936405612885	1.1145569497113426	62807332	98.73206359438711	86.7886647558439	98.7320636
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-P	75828864	75828864	100	65062858	10766006	14.19776775239571	2753140	4.231507936525014	3.6307282672730006	62309718	95.76849206347498	82.1715039803313	95.7684921
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-2-S	79527096	79527084	99.99998491080324	74408024	5119072	6.436890390163373	597548	0.8030693033858821	0.7513766125698843	73810476	99.19693069661412	92.81173299726674	99.1969307
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-B	77866296	77866286	99.99998715747311	72801598	5064698	6.504352024141485	417810	0.5739022376953868	0.5365736158812536	72383788	99.42609776230461	92.95907435997727	99.42609780000001
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-G	96362046	96362040	99.99999377348215	89121556	7240490	7.513840044450696	773384	0.8677855669396077	0.802581547510936	88348172	99.1322144330604	91.68357840803837	99.1322144
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-H	69927712	69927708	99.99999427980713	59988312	9939400	14.213821267311019	638392	1.0641939716523445	0.9129313425841817	59349920	98.93580602834766	84.8732473901048	98.935806
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-I	124456636	124456636	100	114360732	10095904	8.111985286184337	1154768	1.0097591890195317	0.9278476721803729	113205964	98.99024081098047	90.96016704163529	98.9902408
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-K	103860226	103860218	99.99999229734009	95956028	7904198	7.6104186409145695	426600	0.44457863553918675	0.41074434018658884	95529428	99.55542136446081	91.97883701889884	99.5554214
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-M	78222386	78222380	99.99999232956151	71231652	6990734	8.936999185885227	707520	0.9932663080732705	0.9044981062070901	70524132	99.00673369192673	90.15850270790769	99.0067337
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-P	75972692	75972690	99.99999736747515	65779898	10192794	13.416391774033753	1601298	2.434327277308943	2.1077283927230064	64178600	97.56567272269106	84.47587983324324	97.5656727
Eupercaria incertae sedis	Scatophagus argus	Sc. argus	YS-JXY-3-S	66895266	66895262	99.99999402050364	60980706	5914560	8.841522507736197	452194	0.7415361835922333	0.6759730950169179	60528512	99.25846381640777	90.48250439724688	99.2584638
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-B	267084524	267084434	99.99996630280233	185493516	81591008	30.548759163597214	1784524	0.9620411745281706	0.6681495330669178	183708992	99.03795882547183	68.78309130333587	99.0379588
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-G	86487860	86487718	99.99983581510746	55629044	30858816	35.67993935796307	892324	1.604061360464868	1.0317332397864856	54736720	98.39593863953513	63.288327402250445	98.3959386
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-H	127105066	127104958	99.9999150309241	68712280	58392786	45.94056542168036	664522	0.9671080627800446	0.5228131505002326	68047758	99.03289193721996	53.536621427819405	99.0328919
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-I	145575036	145575016	99.9999862613807	93714968	51860068	35.62428657067274	1024908	1.093643867007456	0.7040410417621329	92690060	98.90635613299254	63.67167238756513	98.90635610000001
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-K	221483966	221483926	99.99998194000192	164398352	57085614	25.774151976310556	2321994	1.412419268047164	1.0483801793579948	162076358	98.58758073195284	73.17746784433145	98.5875807
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-M	89594626	89594480	99.9998370437977	63918542	25676084	28.658062594066745	541082	0.846518057311132	0.60392238257683	63377460	99.15348194268887	70.73801502335643	99.1534819
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-P	149129918	149129882	99.99997585997465	89847058	59282860	39.7524928565977	1393384	1.5508398727980608	0.934342363146743	88453674	98.44916012720194	59.31316478025556	98.4491601
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-1-S	110852220	110851794	99.99961570458399	84622116	26230104	23.6622270622997	798970	0.9441621620522938	0.720752367431162	83823146	99.0558378379477	75.61702057026913	99.0558378
